series_id,Channel,Category,Customer Segment,Forecast Week,Forecast
Website|NB Smart 2 Jar|Key Account,Website,NB Smart 2 Jar,Key Account,2025-05-05,4.966806983137857
Website|1 Jar|Regular,Website,1 Jar,Regular,2025-05-05,144.0744231313647
Website|2 Jars|Regular,Website,2 Jars,Regular,2025-05-05,147.18119178467933
Website|Gift Combos|Regular,Website,Gift Combos,Regular,2025-05-05,102.37913187737729
Website|NB Smart 2 Jar|Regular,Website,NB Smart 2 Jar,Regular,2025-05-05,70.84855209618036
CG|1 Jar|Key Account,CG,1 Jar,Key Account,2025-05-12,199.50900581437298
CG|2 Jars|Key Account,CG,2 Jars,Key Account,2025-05-12,382.5855454820619
CG|3 Jars|Key Account,CG,3 Jars,Key Account,2025-05-12,0.2663785030616031
CG|CKM|Key Account,CG,CKM,Key Account,2025-05-12,274.87462208685696
CG|NB Smart 2 Jar|Key Account,CG,NB Smart 2 Jar,Key Account,2025-05-12,188.22063164281298
CG|1 Jar|Regular,CG,1 Jar,Regular,2025-05-12,289.0993985688797
CG|2 Jars|Regular,CG,2 Jars,Regular,2025-05-12,494.90587259063517
CG|3 Jars|Regular,CG,3 Jars,Regular,2025-05-12,181.60990855844167
CG|CKM|Regular,CG,CKM,Regular,2025-05-12,328.67768678791026
CG|NB Smart 2 Jar|Regular,CG,NB Smart 2 Jar,Regular,2025-05-12,260.8163314733192
CG|1 Jar|Top Account,CG,1 Jar,Top Account,2025-05-12,0.2663785030616031
CG|2 Jars|Top Account,CG,2 Jars,Top Account,2025-05-12,102.80779237362054
CG|3 Jars|Top Account,CG,3 Jars,Top Account,2025-05-12,42.241134523449674
CG|CKM|Top Account,CG,CKM,Top Account,2025-05-12,109.64892728660946
CG|NB Smart 2 Jar|Top Account,CG,NB Smart 2 Jar,Top Account,2025-05-12,59.44144270943478
Canteen|2 Jars|Key Account,Canteen,2 Jars,Key Account,2025-05-12,0.2663785030616031
Canteen|3 Jars|Key Account,Canteen,3 Jars,Key Account,2025-05-12,46.49490046600786
Canteen|CKM|Key Account,Canteen,CKM,Key Account,2025-05-12,30.241017186559926
Canteen|NB Smart 2 Jar|Key Account,Canteen,NB Smart 2 Jar,Key Account,2025-05-12,15.347993866957076
Canteen|2 Jars|Regular,Canteen,2 Jars,Regular,2025-05-12,0.2669922750657995
Canteen|3 Jars|Regular,Canteen,3 Jars,Regular,2025-05-12,463.8498897228641
Canteen|CKM|Regular,Canteen,CKM,Regular,2025-05-12,181.91067812274835
Canteen|NB Smart 2 Jar|Regular,Canteen,NB Smart 2 Jar,Regular,2025-05-12,209.67534894285353
Canteen|2 Jars|Top Account,Canteen,2 Jars,Top Account,2025-05-12,17.919106812825923
Canteen|3 Jars|Top Account,Canteen,3 Jars,Top Account,2025-05-12,10.478239322938627
Canteen|CKM|Top Account,Canteen,CKM,Top Account,2025-05-12,7.164686950185995
Canteen|NB Smart 2 Jar|Top Account,Canteen,NB Smart 2 Jar,Top Account,2025-05-12,5.321121857107836
DTH|1 Jar|Key Account,DTH,1 Jar,Key Account,2025-05-12,48.30575927659128
DTH|2 Jars|Key Account,DTH,2 Jars,Key Account,2025-05-12,41.20894717249117
DTH|CKM|Key Account,DTH,CKM,Key Account,2025-05-12,19.966516624365575
DTH|1 Jar|Regular,DTH,1 Jar,Regular,2025-05-12,424.8742549922627
DTH|2 Jars|Regular,DTH,2 Jars,Regular,2025-05-12,219.0190384632645
DTH|CKM|Regular,DTH,CKM,Regular,2025-05-12,128.30757537259663
DTH|1 Jar|Top Account,DTH,1 Jar,Top Account,2025-05-12,21.352223591614294
DTH|2 Jars|Top Account,DTH,2 Jars,Top Account,2025-05-12,12.964340583607434
DTH|CKM|Top Account,DTH,CKM,Top Account,2025-05-12,8.157365335408956
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-05-12,108.43216927783803
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-05-12,105.12530414620834
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-05-12,82.43816137018179
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-05-12,62.72724547605382
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-05-12,346.9196956657285
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-05-12,284.17117012858085
EBO|Blender|Regular,EBO,Blender,Regular,2025-05-12,211.61366796193383
EBO|CKM|Regular,EBO,CKM,Regular,2025-05-12,174.36672682424043
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-05-12,24.566730255532914
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-05-12,16.03035834854439
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-05-12,16.900322626416425
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-05-12,10.600370126774223
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-05-12,138.26451557601604
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-05-12,131.07001921072816
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-05-12,74.93797346714398
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-05-12,62.62954883295765
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-05-12,0.2669922750657995
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-05-12,106.2388994801333
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-05-12,47.45069174249371
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-05-12,58.669619401230875
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-05-12,34.1488882365523
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-05-12,24.55822921561491
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-05-12,11.035804834251763
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-05-12,10.775727660676438
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-05-12,0.2680551828871749
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-05-12,25.11178307289929
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-05-12,24.941537040922867
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-05-12,17.807818228356965
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-05-12,0.2680551828871749
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-05-12,518.7473304055326
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-05-12,562.4426906782533
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-05-12,441.09534982691383
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-05-12,0.2669922750657995
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-05-12,174.0064390783494
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-05-12,44.545092202777965
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-05-12,0.2680551828871749
Export|CKM|Key Account,Export,CKM,Key Account,2025-05-12,17.5793376688989
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-05-12,38.82505550316153
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-05-12,24.97190520372455
Export|CKM|Regular,Export,CKM,Regular,2025-05-12,0.2686728181878652
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-05-12,24.084568008914058
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-05-12,19.569747342487197
Export|CKM|Top Account,Export,CKM,Top Account,2025-05-12,6.5665494734586645
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-05-12,593.793353658079
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-05-12,434.23243195973726
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-05-12,216.6971101624392
GT|CKM|Key Account,GT,CKM,Key Account,2025-05-12,273.1369038916636
GT|FP|Key Account,GT,FP,Key Account,2025-05-12,84.23157099328988
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-05-12,2026.1110798969814
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-05-12,1084.97233982192
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-05-12,458.3513966120285
GT|CKM|Regular,GT,CKM,Regular,2025-05-12,532.6856873399903
GT|FP|Regular,GT,FP,Regular,2025-05-12,197.00328803185033
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-05-12,118.63959773580848
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-05-12,113.69747429345178
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-05-12,37.28914340315404
GT|CKM|Top Account,GT,CKM,Top Account,2025-05-12,47.99745276817526
GT|FP|Top Account,GT,FP,Top Account,2025-05-12,15.349055226190377
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-05-12,437.0730880797723
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-05-12,512.8678984130612
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-05-12,284.4893438259025
MT|CKM|Key Account,MT,CKM,Key Account,2025-05-12,541.3225154017393
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-05-12,234.5228776328781
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-05-12,584.9926631196
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-05-12,825.3455222583311
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-05-12,312.54145242485043
MT|CKM|Regular,MT,CKM,Regular,2025-05-12,463.8398569708976
MT|Thunder|Regular,MT,Thunder,Regular,2025-05-12,373.33771693228607
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-05-12,100.69592180937055
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-05-12,0.2663785030616031
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-05-12,70.33285864493237
MT|CKM|Top Account,MT,CKM,Top Account,2025-05-12,107.56712184248262
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-05-12,63.32144662507164
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-05-12,15.136783118868218
Others|2 Jars|Key Account,Others,2 Jars,Key Account,2025-05-12,10.158822033208834
Others|CKM|Key Account,Others,CKM,Key Account,2025-05-12,6.479969518049656
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-05-12,0.2669922750657995
Others|2 Jars|Regular,Others,2 Jars,Regular,2025-05-12,0.2669922750657995
Others|CKM|Regular,Others,CKM,Regular,2025-05-12,42.45175841716094
Others|1 Jar|Top Account,Others,1 Jar,Top Account,2025-05-12,4.864566467915965
Others|2 Jars|Top Account,Others,2 Jars,Top Account,2025-05-12,0.2680551828871749
Others|CKM|Top Account,Others,CKM,Top Account,2025-05-12,4.203008191612363
Website|1 Jar|Key Account,Website,1 Jar,Key Account,2025-05-12,0.2680551828871749
Website|2 Jars|Key Account,Website,2 Jars,Key Account,2025-05-12,7.589374038138251
Website|Gift Combos|Key Account,Website,Gift Combos,Key Account,2025-05-12,0.2680551828871749
Website|NB Smart 2 Jar|Key Account,Website,NB Smart 2 Jar,Key Account,2025-05-12,5.042408825684715
Website|1 Jar|Regular,Website,1 Jar,Regular,2025-05-12,142.17157785897106
Website|2 Jars|Regular,Website,2 Jars,Regular,2025-05-12,150.77112056228535
Website|Gift Combos|Regular,Website,Gift Combos,Regular,2025-05-12,101.35621890884464
Website|NB Smart 2 Jar|Regular,Website,NB Smart 2 Jar,Regular,2025-05-12,72.75415105763852
CG|1 Jar|Key Account,CG,1 Jar,Key Account,2025-05-19,198.54752057152086
CG|2 Jars|Key Account,CG,2 Jars,Key Account,2025-05-19,385.56872805624454
CG|3 Jars|Key Account,CG,3 Jars,Key Account,2025-05-19,0.2663785030616031
CG|CKM|Key Account,CG,CKM,Key Account,2025-05-19,274.15113286119913
CG|NB Smart 2 Jar|Key Account,CG,NB Smart 2 Jar,Key Account,2025-05-19,186.60021385613896
CG|1 Jar|Regular,CG,1 Jar,Regular,2025-05-19,286.2671028086828
CG|2 Jars|Regular,CG,2 Jars,Regular,2025-05-19,507.50012544587264
CG|3 Jars|Regular,CG,3 Jars,Regular,2025-05-19,181.0998673344778
CG|CKM|Regular,CG,CKM,Regular,2025-05-19,326.6657649750408
CG|NB Smart 2 Jar|Regular,CG,NB Smart 2 Jar,Regular,2025-05-19,263.47001485860346
CG|1 Jar|Top Account,CG,1 Jar,Top Account,2025-05-19,0.2680551828871749
CG|2 Jars|Top Account,CG,2 Jars,Top Account,2025-05-19,103.24285466769582
CG|3 Jars|Top Account,CG,3 Jars,Top Account,2025-05-19,42.21103765459421
CG|CKM|Top Account,CG,CKM,Top Account,2025-05-19,115.56423341832965
CG|NB Smart 2 Jar|Top Account,CG,NB Smart 2 Jar,Top Account,2025-05-19,61.5765960933941
Canteen|2 Jars|Key Account,Canteen,2 Jars,Key Account,2025-05-19,0.2663785030616031
Canteen|3 Jars|Key Account,Canteen,3 Jars,Key Account,2025-05-19,46.730331482512476
Canteen|CKM|Key Account,Canteen,CKM,Key Account,2025-05-19,30.88054920642422
Canteen|NB Smart 2 Jar|Key Account,Canteen,NB Smart 2 Jar,Key Account,2025-05-19,15.347993866957076
Canteen|2 Jars|Regular,Canteen,2 Jars,Regular,2025-05-19,0.2669922750657995
Canteen|3 Jars|Regular,Canteen,3 Jars,Regular,2025-05-19,463.42874387049307
Canteen|CKM|Regular,Canteen,CKM,Regular,2025-05-19,177.6751610292841
Canteen|NB Smart 2 Jar|Regular,Canteen,NB Smart 2 Jar,Regular,2025-05-19,211.95767387026208
Canteen|2 Jars|Top Account,Canteen,2 Jars,Top Account,2025-05-19,18.035258949443623
Canteen|3 Jars|Top Account,Canteen,3 Jars,Top Account,2025-05-19,10.805130298317497
Canteen|CKM|Top Account,Canteen,CKM,Top Account,2025-05-19,7.799958605569979
Canteen|NB Smart 2 Jar|Top Account,Canteen,NB Smart 2 Jar,Top Account,2025-05-19,5.366330025361519
DTH|1 Jar|Key Account,DTH,1 Jar,Key Account,2025-05-19,47.55392326939799
DTH|2 Jars|Key Account,DTH,2 Jars,Key Account,2025-05-19,41.179585738601794
DTH|CKM|Key Account,DTH,CKM,Key Account,2025-05-19,20.358749769921044
DTH|1 Jar|Regular,DTH,1 Jar,Regular,2025-05-19,437.7953875589012
DTH|2 Jars|Regular,DTH,2 Jars,Regular,2025-05-19,219.5913343983546
DTH|CKM|Regular,DTH,CKM,Regular,2025-05-19,125.75428353094479
DTH|1 Jar|Top Account,DTH,1 Jar,Top Account,2025-05-19,21.352223591614294
DTH|2 Jars|Top Account,DTH,2 Jars,Top Account,2025-05-19,13.165152902841333
DTH|CKM|Top Account,DTH,CKM,Top Account,2025-05-19,8.57990301451987
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-05-19,109.89908535127448
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-05-19,106.7450787244866
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-05-19,84.10530600592618
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-05-19,62.60217330745198
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-05-19,355.5354409374232
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-05-19,280.99284566804266
EBO|Blender|Regular,EBO,Blender,Regular,2025-05-19,214.17059979877666
EBO|CKM|Regular,EBO,CKM,Regular,2025-05-19,174.9834871433722
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-05-19,24.698445368258806
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-05-19,16.134267566363107
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-05-19,17.10847578411453
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-05-19,10.77135931909092
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-05-19,138.33625846362358
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-05-19,135.28167733595316
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-05-19,76.71055582342065
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-05-19,63.38541965954164
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-05-19,0.2669922750657995
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-05-19,110.14303714182452
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-05-19,47.80428711168841
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-05-19,60.87747765844061
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-05-19,34.847043200002574
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-05-19,24.948396980183162
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-05-19,10.923587493595459
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-05-19,10.838205242348371
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-05-19,0.2680551828871749
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-05-19,25.093890891488954
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-05-19,24.92376616005418
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-05-19,17.769659646225456
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-05-19,0.2680551828871749
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-05-19,515.2415882394897
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-05-19,580.1732562166625
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-05-19,440.34644638362914
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-05-19,0.2669922750657995
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-05-19,173.51775177119976
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-05-19,44.513353760775715
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-05-19,0.2680551828871749
Export|CKM|Key Account,Export,CKM,Key Account,2025-05-19,17.53099382795796
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-05-19,38.89040517099465
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-05-19,25.174613245880366
Export|CKM|Regular,Export,CKM,Regular,2025-05-19,0.2686728181878652
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-05-19,24.17783201865301
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-05-19,19.72306892094165
Export|CKM|Top Account,Export,CKM,Top Account,2025-05-19,6.609322279663964
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-05-19,587.5028203905345
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-05-19,437.06036190250234
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-05-19,218.4831721453054
GT|CKM|Key Account,GT,CKM,Key Account,2025-05-19,274.2393410567517
GT|FP|Key Account,GT,FP,Key Account,2025-05-19,87.08080292822882
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-05-19,2046.6484932121145
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-05-19,1088.5662425538198
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-05-19,470.1532625130152
GT|CKM|Regular,GT,CKM,Regular,2025-05-19,501.69132702470637
GT|FP|Regular,GT,FP,Regular,2025-05-19,191.28939833981119
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-05-19,118.00061323616431
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-05-19,116.146481487683
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-05-19,37.74849082003135
GT|CKM|Top Account,GT,CKM,Top Account,2025-05-19,47.963254514324895
GT|FP|Top Account,GT,FP,Top Account,2025-05-19,15.349055226190377
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-05-19,428.1215000253317
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-05-19,498.6324465914976
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-05-19,288.42777045632386
MT|CKM|Key Account,MT,CKM,Key Account,2025-05-19,540.5077156087613
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-05-19,233.9954482155657
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-05-19,597.4935184797746
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-05-19,821.9413300959745
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-05-19,323.0698703757456
MT|CKM|Regular,MT,CKM,Regular,2025-05-19,463.2812145517088
MT|Thunder|Regular,MT,Thunder,Regular,2025-05-19,376.20574502253436
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-05-19,101.05222410763903
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-05-19,0.2663785030616031
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-05-19,71.41209224471972
MT|CKM|Top Account,MT,CKM,Top Account,2025-05-19,106.60759225255751
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-05-19,63.20798668286698
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-05-19,15.136783118868218
Others|2 Jars|Key Account,Others,2 Jars,Key Account,2025-05-19,10.249239175028906
Others|CKM|Key Account,Others,CKM,Key Account,2025-05-19,6.5692488509515385
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-05-19,0.2669922750657995
Others|2 Jars|Regular,Others,2 Jars,Regular,2025-05-19,0.2686728181878652
Others|CKM|Regular,Others,CKM,Regular,2025-05-19,43.00042591260783
Others|1 Jar|Top Account,Others,1 Jar,Top Account,2025-05-19,4.864566467915965
Others|2 Jars|Top Account,Others,2 Jars,Top Account,2025-05-19,0.2680551828871749
Others|CKM|Top Account,Others,CKM,Top Account,2025-05-19,4.477290087660867
Website|1 Jar|Key Account,Website,1 Jar,Key Account,2025-05-19,0.2680551828871749
Website|2 Jars|Key Account,Website,2 Jars,Key Account,2025-05-19,7.604738514015266
Website|Gift Combos|Key Account,Website,Gift Combos,Key Account,2025-05-19,0.2680551828871749
Website|NB Smart 2 Jar|Key Account,Website,NB Smart 2 Jar,Key Account,2025-05-19,5.348227392428443
Website|1 Jar|Regular,Website,1 Jar,Regular,2025-05-19,139.65868343368007
Website|2 Jars|Regular,Website,2 Jars,Regular,2025-05-19,151.6300011784192
Website|Gift Combos|Regular,Website,Gift Combos,Regular,2025-05-19,102.97704812836557
Website|NB Smart 2 Jar|Regular,Website,NB Smart 2 Jar,Regular,2025-05-19,71.59706994415501
CG|1 Jar|Key Account,CG,1 Jar,Key Account,2025-05-26,195.31552886026333
CG|2 Jars|Key Account,CG,2 Jars,Key Account,2025-05-26,382.84934780540596
CG|3 Jars|Key Account,CG,3 Jars,Key Account,2025-05-26,0.2663785030616031
CG|CKM|Key Account,CG,CKM,Key Account,2025-05-26,275.8520130502889
CG|NB Smart 2 Jar|Key Account,CG,NB Smart 2 Jar,Key Account,2025-05-26,185.1022456620402
CG|1 Jar|Regular,CG,1 Jar,Regular,2025-05-26,286.7754502063386
CG|2 Jars|Regular,CG,2 Jars,Regular,2025-05-26,496.5858705232194
CG|3 Jars|Regular,CG,3 Jars,Regular,2025-05-26,180.86536538234796
CG|CKM|Regular,CG,CKM,Regular,2025-05-26,325.2556425880846
CG|NB Smart 2 Jar|Regular,CG,NB Smart 2 Jar,Regular,2025-05-26,268.12369494583044
CG|1 Jar|Top Account,CG,1 Jar,Top Account,2025-05-26,0.2680551828871749
CG|2 Jars|Top Account,CG,2 Jars,Top Account,2025-05-26,103.22741906663964
CG|3 Jars|Top Account,CG,3 Jars,Top Account,2025-05-26,42.21103765459421
CG|CKM|Top Account,CG,CKM,Top Account,2025-05-26,113.62043993259083
CG|NB Smart 2 Jar|Top Account,CG,NB Smart 2 Jar,Top Account,2025-05-26,61.79350236348849
Canteen|2 Jars|Key Account,Canteen,2 Jars,Key Account,2025-05-26,0.2680551828871749
Canteen|3 Jars|Key Account,Canteen,3 Jars,Key Account,2025-05-26,47.088914613822396
Canteen|CKM|Key Account,Canteen,CKM,Key Account,2025-05-26,32.377177050884946
Canteen|NB Smart 2 Jar|Key Account,Canteen,NB Smart 2 Jar,Key Account,2025-05-26,15.347993866957076
Canteen|2 Jars|Regular,Canteen,2 Jars,Regular,2025-05-26,0.2669922750657995
Canteen|3 Jars|Regular,Canteen,3 Jars,Regular,2025-05-26,461.041179105063
Canteen|CKM|Regular,Canteen,CKM,Regular,2025-05-26,174.74262051921775
Canteen|NB Smart 2 Jar|Regular,Canteen,NB Smart 2 Jar,Regular,2025-05-26,213.0353601759589
Canteen|2 Jars|Top Account,Canteen,2 Jars,Top Account,2025-05-26,18.035258949443623
Canteen|3 Jars|Top Account,Canteen,3 Jars,Top Account,2025-05-26,10.859467407112705
Canteen|CKM|Top Account,Canteen,CKM,Top Account,2025-05-26,8.178887517050564
Canteen|NB Smart 2 Jar|Top Account,Canteen,NB Smart 2 Jar,Top Account,2025-05-26,5.366330025361519
DTH|1 Jar|Key Account,DTH,1 Jar,Key Account,2025-05-26,47.66256402161878
DTH|2 Jars|Key Account,DTH,2 Jars,Key Account,2025-05-26,42.45636567464341
DTH|CKM|Key Account,DTH,CKM,Key Account,2025-05-26,20.48641427862146
DTH|1 Jar|Regular,DTH,1 Jar,Regular,2025-05-26,439.67368874319607
DTH|2 Jars|Regular,DTH,2 Jars,Regular,2025-05-26,224.36420890055055
DTH|CKM|Regular,DTH,CKM,Regular,2025-05-26,127.53863255650086
DTH|1 Jar|Top Account,DTH,1 Jar,Top Account,2025-05-26,21.352223591614294
DTH|2 Jars|Top Account,DTH,2 Jars,Top Account,2025-05-26,13.88147613631649
DTH|CKM|Top Account,DTH,CKM,Top Account,2025-05-26,8.57990301451987
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-05-26,108.65703080244634
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-05-26,107.54410554909354
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-05-26,84.48116493982357
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-05-26,63.34431139618846
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-05-26,359.51222133929224
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-05-26,286.3406264341063
EBO|Blender|Regular,EBO,Blender,Regular,2025-05-26,214.7688867207622
EBO|CKM|Regular,EBO,CKM,Regular,2025-05-26,174.7569051478712
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-05-26,25.036060286667155
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-05-26,16.03035834854439
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-05-26,17.14418076296952
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-05-26,10.652308681523932
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-05-26,137.4882670905451
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-05-26,137.4010958985582
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-05-26,77.05035553421276
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-05-26,65.95422093695149
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-05-26,0.2669922750657995
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-05-26,110.06653676531253
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-05-26,47.18354473321627
