series_id,Channel,Category,Customer Segment,Forecast Month,Forecast
ECOM B2C|FP|Top Account,ECOM B2C,FP,Top Account,2025-04,0.005206926376155146
ECOM B2C|Gift Combos|Top Account,ECOM B2C,Gift Combos,Top Account,2025-04,0.006084817760110951
ECOM B2C|NB Smart 2 Jar|Top Account,ECOM B2C,NB Smart 2 Jar,Top Account,2025-04,0.00450099232524633
ECOM B2C|NB Smart 3 Jar|Top Account,ECOM B2C,NB Smart 3 Jar,Top Account,2025-04,0.005768767950885033
ECOM B2C|NB Smart CKM|Top Account,ECOM B2C,NB Smart CKM,Top Account,2025-04,0.0048505281090364845
ECOM B2C|Personal Blender|Top Account,ECOM B2C,Personal Blender,Top Account,2025-04,0.006084817760110951
ECOM B2C|Sipper Jar|Top Account,ECOM B2C,Sipper Jar,Top Account,2025-04,0.0072201267746452545
ECOM B2C|Storm|Top Account,ECOM B2C,Storm,Top Account,2025-04,0.006084817760110951
ECOM B2C|Thunder|Top Account,ECOM B2C,Thunder,Top Account,2025-04,0.006084817760110951
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-04,0.017442173687789567
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-04,0.023446826804661473
Export|3 Jars|Key Account,Export,3 Jars,Key Account,2025-04,0.02659303912217157
Export|Blender|Key Account,Export,Blender,Key Account,2025-04,0.020916626084312214
Export|CKM|Key Account,Export,CKM,Key Account,2025-04,0.018264554591626583
Export|Combos|Key Account,Export,Combos,Key Account,2025-04,0.018887083788101323
Export|FP|Key Account,Export,FP,Key Account,2025-04,0.015481315861057873
Export|Gift Combos|Key Account,Export,Gift Combos,Key Account,2025-04,0.018887083788101323
Export|NB Smart 2 Jar|Key Account,Export,NB Smart 2 Jar,Key Account,2025-04,0.014170824223876968
Export|NB Smart 3 Jar|Key Account,Export,NB Smart 3 Jar,Key Account,2025-04,0.01811344874405489
Export|NB Smart CKM|Key Account,Export,NB Smart CKM,Key Account,2025-04,0.014721147012962486
Export|Personal Blender|Key Account,Export,Personal Blender,Key Account,2025-04,0.018887083788101323
Export|Sipper Jar|Key Account,Export,Sipper Jar,Key Account,2025-04,0.020768381294369136
Export|Storm|Key Account,Export,Storm,Key Account,2025-04,0.018887083788101323
Export|Thunder|Key Account,Export,Thunder,Key Account,2025-04,0.04526063410482896
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-04,0.019657092508811914
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-04,28.547947053565302
Export|3 Jars|Regular,Export,3 Jars,Regular,2025-04,17.64929201968815
Export|Blender|Regular,Export,Blender,Regular,2025-04,0.02102215456764304
Export|CKM|Regular,Export,CKM,Regular,2025-04,49.71387389723773
Export|Combos|Regular,Export,Combos,Regular,2025-04,0.02075740949412395
Export|FP|Regular,Export,FP,Regular,2025-04,0.017014379585603537
Export|Gift Combos|Regular,Export,Gift Combos,Regular,2025-04,0.02075740949412395
Export|NB Smart 2 Jar|Regular,Export,NB Smart 2 Jar,Regular,2025-04,70.08795557151406
Export|NB Smart 3 Jar|Regular,Export,NB Smart 3 Jar,Regular,2025-04,0.024564020855962647
Export|NB Smart CKM|Regular,Export,NB Smart CKM,Regular,2025-04,0.01568408694013245
Export|Personal Blender|Regular,Export,Personal Blender,Regular,2025-04,0.02075740949412395
Export|Sipper Jar|Regular,Export,Sipper Jar,Regular,2025-04,0.022825005696692654
Export|Storm|Regular,Export,Storm,Regular,2025-04,26.34486738855896
